date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:01	77452/77452	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f72cbb2296cc825a5d3ded624be4c143-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3af50121-f334-4e73-b155-b105e0029509.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/3af50121-f334-4e73-b155-b105e0029509.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:01	81764/81764	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%22b2404aa9c76a80a3c9db7c127b36efd2-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/03634cf1-a9c9-4e13-b049-c90d830423d4.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/03634cf1-a9c9-4e13-b049-c90d830423d4.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:01	77002/77002	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223d168c8d6d2937e300b5c7d2db6772d0-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/1bc99c0a-298b-46f9-b325-18b5e5169795.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/1bc99c0a-298b-46f9-b325-18b5e5169795.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:01	62324/62324	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2245e57a268e00255df642ce6f49e62129-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/f1feaed7-6bce-400a-a07e-a893ae43a680.eot?	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/f1feaed7-6bce-400a-a07e-a893ae43a680d41d.eot	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:02	27824/27824	---M-Z	200	added ('OK')	application/x-font-woff	etag:W/%228e71cf245f1502ff395787f3c14c36c6-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/8ac9e38d-29c6-41ea-8e47-4ae4d2b1a4e1.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/8ac9e38d-29c6-41ea-8e47-4ae4d2b1a4e1.woff	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:02	62132/62132	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%224425ace71b9bfafb6fbd71db73900dfc-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/4bd09087-655e-4abb-844c-dccdeb68003d.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/4bd09087-655e-4abb-844c-dccdeb68003d.ttf	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:02	76436/76436	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f7bf6d65ed788427ebaf9052c3fe1c47-1%22	https://static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/df234d87-eada-4058-aa80-5871e7fbe1c3.svg	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/services/third-party/fonts/Helvetica/Fonts/df234d87-eada-4058-aa80-5871e7fbe1c3.svg	(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
15:33:03	40188/40188	---M--	200	added ('OK')	font/woff2	etag:%228022447a898f183d125334f6e4a13e86%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforTextVF_W_Wght.8022447a.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforTextVF_W_Wght.8022447a.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:03	28068/28068	---M--	200	added ('OK')	font/woff2	etag:%2254ac8fe3827fee410c5b096b9152ce8f%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforTextItalicVF_W_Wght.54ac8fe3.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforTextItalicVF_W_Wght.54ac8fe3.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:03	21256/21256	---M--	200	added ('OK')	font/woff2	etag:%225a5798bea532cdb3329085731261c388%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg.5a5798be.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg.5a5798be.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:03	26104/26104	---M--	200	added ('OK')	font/woff	etag:%221a0ca11adf2c74087410ec6d02b86aa7%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg.1a0ca11a.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg.1a0ca11a.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:03	114076/114076	---MCZ	200	added ('OK')	font/ttf	etag:W/%22c16c286ec8af8a6eb6477d0b5bc5a184%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_Rg.c16c286e.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_Rg.c16c286e.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:04	22240/22240	---M--	200	added ('OK')	font/woff2	etag:%2212f3cd9dbd46abfeba89409f082c7a27%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg_It.12f3cd9d.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg_It.12f3cd9d.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:04	27412/27412	---M--	200	added ('OK')	font/woff	etag:%228e17780bcdc9e29bfdf2b5ec643e7b3b%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg_It.8e17780b.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Rg_It.8e17780b.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:04	71236/71236	---MCZ	200	added ('OK')	font/ttf	etag:W/%22b0a86715a38ceb4acbd6fddd0d020c3c%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_It.b0a86715.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_It.b0a86715.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:04	22144/22144	---M--	200	added ('OK')	font/woff2	etag:%229d07f9d71f257360d356691b0d7700e6%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd.9d07f9d7.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd.9d07f9d7.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:05	26940/26940	---M--	200	added ('OK')	font/woff	etag:%221b77caba6c9d4d264dd5e101a8326d9d%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd.1b77caba.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd.1b77caba.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:05	114956/114956	---MCZ	200	added ('OK')	font/ttf	etag:W/%22d27ace57e286c160b778e7951e74b642%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_Bd.d27ace57.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_Bd.d27ace57.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:05	23588/23588	---M--	200	added ('OK')	font/woff2	etag:%2231766fc98cb26b66e4d7cac45a1e4d12%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd_It.31766fc9.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd_It.31766fc9.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:05	28692/28692	---M--	200	added ('OK')	font/woff	etag:%229557403059ea8b62ef946e44250971fa%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd_It.95574030.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_Bd_It.95574030.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:06	72528/72528	---MCZ	200	added ('OK')	font/ttf	etag:W/%229aa62c7db37ab3b6809c31d43948259b%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_BdIt.9aa62c7d.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_BdIt.9aa62c7d.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:06	22688/22688	---M--	200	added ('OK')	font/woff2	etag:%22bcb42c9a8738d24ed36ead4301fd242d%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd.bcb42c9a.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd.bcb42c9a.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:06	27456/27456	---M--	200	added ('OK')	font/woff	etag:%22068dbf776bcdcce3f7935849444dfca7%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd.068dbf77.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd.068dbf77.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:07	115144/115144	---MCZ	200	added ('OK')	font/ttf	etag:W/%229182eef90a852e7f31f4862966b928fd%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_XBd.9182eef9.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_XBd.9182eef9.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:07	23764/23764	---M--	200	added ('OK')	font/woff2	etag:%229d580e0ef3b269203d341fe79ffd2e96%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd_It.9d580e0e.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd_It.9d580e0e.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:07	28912/28912	---M--	200	added ('OK')	font/woff	etag:%22631cda9ac4e93d7f039ac4f700a49051%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd_It.631cda9a.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_W_XBd_It.631cda9a.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:08	38900/38900	---M--	200	added ('OK')	font/woff2	etag:%22ab35e4df84512cc3d1b92bfe92f78a82%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplayVF_W_Wght.ab35e4df.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplayVF_W_Wght.ab35e4df.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:08	21012/21012	---M--	200	added ('OK')	font/woff2	etag:%22ff9d13f74bc3b86c1d1aa2f5aed3927e%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Rg.ff9d13f7.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Rg.ff9d13f7.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:08	73328/73328	---MCZ	200	added ('OK')	font/ttf	etag:W/%22e5d9e9bce4019639e9f0c959db60e4c5%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_XBdIt.e5d9e9bc.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforText_XBdIt.e5d9e9bc.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madefor.min.css)
15:33:09	25800/25800	---M--	200	added ('OK')	font/woff	etag:%22ad2de8e27472b15abcb6f441a64103db%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Rg.ad2de8e2.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Rg.ad2de8e2.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:09	114044/114044	---MCZ	200	added ('OK')	font/ttf	etag:W/%22494c353a2e77c1b2bd59b07a5af8c56b%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_Rg.494c353a.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_Rg.494c353a.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:09	22252/22252	---M--	200	added ('OK')	font/woff2	etag:%22ef7750b0f9ef7f7d2265afb06aa4b70c%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Bd.ef7750b0.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Bd.ef7750b0.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:10	27080/27080	---M--	200	added ('OK')	font/woff	etag:%2219d333269caabd296357b1a7e72fbb5d%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Bd.19d33326.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_Bd.19d33326.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:10	22664/22664	---M--	200	added ('OK')	font/woff2	etag:%222d185bee3953df97b78c5c4503af5472%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_XBd.2d185bee.woff2	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_XBd.2d185bee.woff2	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:10	115700/115700	---MCZ	200	added ('OK')	font/ttf	etag:W/%222f19465164e153c00cf978b0dd9cf6bb%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_Bd.2f194651.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_Bd.2f194651.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:11	27432/27432	---M--	200	added ('OK')	font/woff	etag:%22a106949f907e95ba0017a0f0237bd775%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_XBd.a106949f.woff	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_W_XBd.a106949f.woff	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:11	117000/117000	---MCZ	200	added ('OK')	font/ttf	etag:W/%22bc872c838815a7bbd886193a16b95282%22	https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_XBd.bc872c83.ttf	C:/Users/CHEW%20YUIN%20YEE/Downloads/automotive_solutions/wix_auto/static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/media/WixMadeforDisplay_XBd.bc872c83.ttf	(from https://static.parastorage.com/unpkg/@wix/wix-fonts@1.14.0/madeforDisplay.min.css)
15:33:11	22/22	---M--	200	added ('OK')	text/plain	etag:%22f77c87f977e0fcce05a6df46c885a129%22	https://static.parastorage.com/robots.txt		(from https://static.parastorage.com/services/third-party/fonts/Helvetica/fontFace.css)
